performance_id,composer,piece_id,title,source,performance_audio_external,performance_MIDI_external,MIDI_score_external,performance_annotation_external,score_annotation_external,folder,performance_audio,performance_MIDI,MIDI_score,aligned,performance_annotation,score_annotation,duration,split,alignment_annotation,aligned_notes_ratio_perfm,aligned_notes_ratio_score
S_1096,Liszt,344,ASAP_Transcendental_Etudes_4,ASAP,,{ASAP}/Liszt/Transcendental_Etudes/4/GuoE03M.mid,{ASAP}/Liszt/Transcendental_Etudes/4/midi_score.mid,{ASAP}/Liszt/Transcendental_Etudes/4/GuoE03M_annotations.txt,{ASAP}/Liszt/Transcendental_Etudes/4/midi_score_annotations.txt,subset_S/Liszt/344_ASAP_Transcendental_Etudes_4,S_1096_Kontakt_Grandeur_hard.wav,S_1096_ASAP.mid,ASAP_4.mid,True,S_1096_ASAP_annotation.tsv,ASAP_4_annotation.tsv,485.0583333333333,train,S_1096_ASAP_align_annot.csv,0.851922813740249,0.8727043319781298
S_1097,Liszt,344,ASAP_Transcendental_Etudes_4,ASAP,,{ASAP}/Liszt/Transcendental_Etudes/4/Huang15M.mid,{ASAP}/Liszt/Transcendental_Etudes/4/midi_score.mid,{ASAP}/Liszt/Transcendental_Etudes/4/Huang15M_annotations.txt,{ASAP}/Liszt/Transcendental_Etudes/4/midi_score_annotations.txt,subset_S/Liszt/344_ASAP_Transcendental_Etudes_4,S_1097_Kontakt_Grandeur_soft.wav,S_1097_ASAP.mid,ASAP_4.mid,True,S_1097_ASAP_annotation.tsv,ASAP_4_annotation.tsv,495.0130208333333,train,S_1097_ASAP_align_annot.csv,0.9221849678681195,0.9254170755642787
S_1098,Liszt,344,ASAP_Transcendental_Etudes_4,ASAP,,{ASAP}/Liszt/Transcendental_Etudes/4/LUO02.mid,{ASAP}/Liszt/Transcendental_Etudes/4/midi_score.mid,{ASAP}/Liszt/Transcendental_Etudes/4/LUO02_annotations.txt,{ASAP}/Liszt/Transcendental_Etudes/4/midi_score_annotations.txt,subset_S/Liszt/344_ASAP_Transcendental_Etudes_4,S_1098_Kontakt_Giant_hard.wav,S_1098_ASAP.mid,ASAP_4.mid,True,S_1098_ASAP_annotation.tsv,ASAP_4_annotation.tsv,419.4976941020833,train,S_1098_ASAP_align_annot.csv,0.8854415274463007,0.8321884200196271
S_1099,Liszt,344,ASAP_Transcendental_Etudes_4,ASAP,,{ASAP}/Liszt/Transcendental_Etudes/4/LeeE04M.mid,{ASAP}/Liszt/Transcendental_Etudes/4/midi_score.mid,{ASAP}/Liszt/Transcendental_Etudes/4/LeeE04M_annotations.txt,{ASAP}/Liszt/Transcendental_Etudes/4/midi_score_annotations.txt,subset_S/Liszt/344_ASAP_Transcendental_Etudes_4,S_1099_Kontakt_Giant_soft.wav,S_1099_ASAP.mid,ASAP_4.mid,False,S_1099_ASAP_annotation.tsv,ASAP_4_annotation.tsv,416.5958333333333,train,-1,-1.0,-1.0
S_1100,Liszt,344,ASAP_Transcendental_Etudes_4,ASAP,,{ASAP}/Liszt/Transcendental_Etudes/4/LiuC04M.mid,{ASAP}/Liszt/Transcendental_Etudes/4/midi_score.mid,{ASAP}/Liszt/Transcendental_Etudes/4/LiuC04M_annotations.txt,{ASAP}/Liszt/Transcendental_Etudes/4/midi_score_annotations.txt,subset_S/Liszt/344_ASAP_Transcendental_Etudes_4,S_1100_Kontakt_Gentleman_soft.wav,S_1100_ASAP.mid,ASAP_4.mid,True,S_1100_ASAP_annotation.tsv,ASAP_4_annotation.tsv,394.67291666666665,train,S_1100_ASAP_align_annot.csv,0.8985463355542096,0.8319080330856582
S_1101,Liszt,344,ASAP_Transcendental_Etudes_4,ASAP,,{ASAP}/Liszt/Transcendental_Etudes/4/Schmitt02.mid,{ASAP}/Liszt/Transcendental_Etudes/4/midi_score.mid,{ASAP}/Liszt/Transcendental_Etudes/4/Schmitt02_annotations.txt,{ASAP}/Liszt/Transcendental_Etudes/4/midi_score_annotations.txt,subset_S/Liszt/344_ASAP_Transcendental_Etudes_4,S_1101_Kontakt_Gentleman_hard.wav,S_1101_ASAP.mid,ASAP_4.mid,True,S_1101_ASAP_annotation.tsv,ASAP_4_annotation.tsv,524.2783218750001,train,S_1101_ASAP_align_annot.csv,0.8520442136103342,0.8969578017664377
S_1102,Liszt,344,ASAP_Transcendental_Etudes_4,ASAP,,{ASAP}/Liszt/Transcendental_Etudes/4/Schneider03.mid,{ASAP}/Liszt/Transcendental_Etudes/4/midi_score.mid,{ASAP}/Liszt/Transcendental_Etudes/4/Schneider03_annotations.txt,{ASAP}/Liszt/Transcendental_Etudes/4/midi_score_annotations.txt,subset_S/Liszt/344_ASAP_Transcendental_Etudes_4,S_1102_Kontakt_Giant_soft.wav,S_1102_ASAP.mid,ASAP_4.mid,True,S_1102_ASAP_annotation.tsv,ASAP_4_annotation.tsv,454.35451359375,train,S_1102_ASAP_align_annot.csv,0.819716846343681,0.8847609701387915
S_1103,Liszt,344,ASAP_Transcendental_Etudes_4,ASAP,,{ASAP}/Liszt/Transcendental_Etudes/4/Travinskyy03.mid,{ASAP}/Liszt/Transcendental_Etudes/4/midi_score.mid,{ASAP}/Liszt/Transcendental_Etudes/4/Travinskyy03_annotations.txt,{ASAP}/Liszt/Transcendental_Etudes/4/midi_score_annotations.txt,subset_S/Liszt/344_ASAP_Transcendental_Etudes_4,S_1103_Kontakt_Grandeur_hard.wav,S_1103_ASAP.mid,ASAP_4.mid,True,S_1103_ASAP_annotation.tsv,ASAP_4_annotation.tsv,421.5554010937501,train,S_1103_ASAP_align_annot.csv,0.8745114461194863,0.8783120706575074
S_1104,Liszt,345,ASAP_Transcendental_Etudes_5,ASAP,,{ASAP}/Liszt/Transcendental_Etudes/5/Gryaznov02.mid,{ASAP}/Liszt/Transcendental_Etudes/5/midi_score.mid,{ASAP}/Liszt/Transcendental_Etudes/5/Gryaznov02_annotations.txt,{ASAP}/Liszt/Transcendental_Etudes/5/midi_score_annotations.txt,subset_S/Liszt/345_ASAP_Transcendental_Etudes_5,S_1104_Kontakt_Grandeur_soft.wav,S_1104_ASAP.mid,ASAP_5.mid,True,S_1104_ASAP_annotation.tsv,ASAP_5_annotation.tsv,227.19528562500005,test,S_1104_ASAP_align_annot.csv,0.950385138196647,0.9458850056369785
S_1105,Liszt,345,ASAP_Transcendental_Etudes_5,ASAP,,{ASAP}/Liszt/Transcendental_Etudes/5/HUAN_B03.mid,{ASAP}/Liszt/Transcendental_Etudes/5/midi_score.mid,{ASAP}/Liszt/Transcendental_Etudes/5/HUAN_B03_annotations.txt,{ASAP}/Liszt/Transcendental_Etudes/5/midi_score_annotations.txt,subset_S/Liszt/345_ASAP_Transcendental_Etudes_5,S_1105_Kontakt_Maverick_hard.wav,S_1105_ASAP.mid,ASAP_5.mid,True,S_1105_ASAP_annotation.tsv,ASAP_5_annotation.tsv,216.922437,test,S_1105_ASAP_align_annot.csv,0.9412587412587412,0.9104847801578354
S_1106,Liszt,345,ASAP_Transcendental_Etudes_5,ASAP,,{ASAP}/Liszt/Transcendental_Etudes/5/Huang16M.mid,{ASAP}/Liszt/Transcendental_Etudes/5/midi_score.mid,{ASAP}/Liszt/Transcendental_Etudes/5/Huang16M_annotations.txt,{ASAP}/Liszt/Transcendental_Etudes/5/midi_score_annotations.txt,subset_S/Liszt/345_ASAP_Transcendental_Etudes_5,S_1106_Kontakt_Gentleman_hard.wav,S_1106_ASAP.mid,ASAP_5.mid,True,S_1106_ASAP_annotation.tsv,ASAP_5_annotation.tsv,230.5755208333333,test,S_1106_ASAP_align_annot.csv,0.9684185717652605,0.9264937993235626
S_1107,Liszt,345,ASAP_Transcendental_Etudes_5,ASAP,,{ASAP}/Liszt/Transcendental_Etudes/5/Huangci01.mid,{ASAP}/Liszt/Transcendental_Etudes/5/midi_score.mid,{ASAP}/Liszt/Transcendental_Etudes/5/Huangci01_annotations.txt,{ASAP}/Liszt/Transcendental_Etudes/5/midi_score_annotations.txt,subset_S/Liszt/345_ASAP_Transcendental_Etudes_5,S_1107_Kontakt_Giant_hard.wav,S_1107_ASAP.mid,ASAP_5.mid,True,S_1107_ASAP_annotation.tsv,ASAP_5_annotation.tsv,216.89481515625,test,S_1107_ASAP_align_annot.csv,0.9545032497678737,0.9271702367531003
S_1108,Liszt,345,ASAP_Transcendental_Etudes_5,ASAP,,{ASAP}/Liszt/Transcendental_Etudes/5/KIM_W02.mid,{ASAP}/Liszt/Transcendental_Etudes/5/midi_score.mid,{ASAP}/Liszt/Transcendental_Etudes/5/KIM_W02_annotations.txt,{ASAP}/Liszt/Transcendental_Etudes/5/midi_score_annotations.txt,subset_S/Liszt/345_ASAP_Transcendental_Etudes_5,S_1108_Kontakt_Grandeur_soft.wav,S_1108_ASAP.mid,ASAP_5.mid,True,S_1108_ASAP_annotation.tsv,ASAP_5_annotation.tsv,222.23866063333327,test,S_1108_ASAP_align_annot.csv,0.9488100583744948,0.9528748590755355
S_1109,Liszt,345,ASAP_Transcendental_Etudes_5,ASAP,,{ASAP}/Liszt/Transcendental_Etudes/5/LiuY06M.mid,{ASAP}/Liszt/Transcendental_Etudes/5/midi_score.mid,{ASAP}/Liszt/Transcendental_Etudes/5/LiuY06M_annotations.txt,{ASAP}/Liszt/Transcendental_Etudes/5/midi_score_annotations.txt,subset_S/Liszt/345_ASAP_Transcendental_Etudes_5,S_1109_Kontakt_Giant_hard.wav,S_1109_ASAP.mid,ASAP_5.mid,True,S_1109_ASAP_annotation.tsv,ASAP_5_annotation.tsv,222.3216145833333,test,S_1109_ASAP_align_annot.csv,0.9609665427509294,0.9325817361894024
S_1110,Liszt,345,ASAP_Transcendental_Etudes_5,ASAP,,{ASAP}/Liszt/Transcendental_Etudes/5/Min03M.mid,{ASAP}/Liszt/Transcendental_Etudes/5/midi_score.mid,{ASAP}/Liszt/Transcendental_Etudes/5/Min03M_annotations.txt,{ASAP}/Liszt/Transcendental_Etudes/5/midi_score_annotations.txt,subset_S/Liszt/345_ASAP_Transcendental_Etudes_5,S_1110_Kontakt_Maverick_soft.wav,S_1110_ASAP.mid,ASAP_5.mid,True,S_1110_ASAP_annotation.tsv,ASAP_5_annotation.tsv,210.28385416666663,test,S_1110_ASAP_align_annot.csv,0.9648873072360616,0.9170236753100338
S_1111,Liszt,345,ASAP_Transcendental_Etudes_5,ASAP,,{ASAP}/Liszt/Transcendental_Etudes/5/Park03M.mid,{ASAP}/Liszt/Transcendental_Etudes/5/midi_score.mid,{ASAP}/Liszt/Transcendental_Etudes/5/Park03M_annotations.txt,{ASAP}/Liszt/Transcendental_Etudes/5/midi_score_annotations.txt,subset_S/Liszt/345_ASAP_Transcendental_Etudes_5,S_1111_Kontakt_Gentleman_hard.wav,S_1111_ASAP.mid,ASAP_5.mid,True,S_1111_ASAP_annotation.tsv,ASAP_5_annotation.tsv,247.1145833333333,test,S_1111_ASAP_align_annot.csv,0.9412728123537669,0.9071025930101465
S_1112,Liszt,345,ASAP_Transcendental_Etudes_5,ASAP,,{ASAP}/Liszt/Transcendental_Etudes/5/Sun09.mid,{ASAP}/Liszt/Transcendental_Etudes/5/midi_score.mid,{ASAP}/Liszt/Transcendental_Etudes/5/Sun09_annotations.txt,{ASAP}/Liszt/Transcendental_Etudes/5/midi_score_annotations.txt,subset_S/Liszt/345_ASAP_Transcendental_Etudes_5,S_1112_Kontakt_Giant_hard.wav,S_1112_ASAP.mid,ASAP_5.mid,True,S_1112_ASAP_annotation.tsv,ASAP_5_annotation.tsv,214.42072575,test,S_1112_ASAP_align_annot.csv,0.9489476041200179,0.9555806087936866
S_1113,Liszt,345,ASAP_Transcendental_Etudes_5,ASAP,,{ASAP}/Liszt/Transcendental_Etudes/5/Wang06M.mid,{ASAP}/Liszt/Transcendental_Etudes/5/midi_score.mid,{ASAP}/Liszt/Transcendental_Etudes/5/Wang06M_annotations.txt,{ASAP}/Liszt/Transcendental_Etudes/5/midi_score_annotations.txt,subset_S/Liszt/345_ASAP_Transcendental_Etudes_5,S_1113_Kontakt_Giant_soft.wav,S_1113_ASAP.mid,ASAP_5.mid,True,S_1113_ASAP_annotation.tsv,ASAP_5_annotation.tsv,219.23307291666663,test,S_1113_ASAP_align_annot.csv,0.9604095563139932,0.9517474633596392
S_1114,Liszt,345,ASAP_Transcendental_Etudes_5,ASAP,,{ASAP}/Liszt/Transcendental_Etudes/5/WangY02M.mid,{ASAP}/Liszt/Transcendental_Etudes/5/midi_score.mid,{ASAP}/Liszt/Transcendental_Etudes/5/WangY02M_annotations.txt,{ASAP}/Liszt/Transcendental_Etudes/5/midi_score_annotations.txt,subset_S/Liszt/345_ASAP_Transcendental_Etudes_5,S_1114_Kontakt_Grandeur_soft.wav,S_1114_ASAP.mid,ASAP_5.mid,True,S_1114_ASAP_annotation.tsv,ASAP_5_annotation.tsv,216.08854166666663,test,S_1114_ASAP_align_annot.csv,0.9584592145015106,0.8583990980834273
S_1115,Liszt,347,ASAP_Transcendental_Etudes_9,ASAP,,{ASAP}/Liszt/Transcendental_Etudes/9/ADIG07.mid,{ASAP}/Liszt/Transcendental_Etudes/9/midi_score.mid,{ASAP}/Liszt/Transcendental_Etudes/9/ADIG07_annotations.txt,{ASAP}/Liszt/Transcendental_Etudes/9/midi_score_annotations.txt,subset_S/Liszt/347_ASAP_Transcendental_Etudes_9,S_1115_Kontakt_Gentleman_hard.wav,S_1115_ASAP.mid,ASAP_9.mid,True,S_1115_ASAP_annotation.tsv,ASAP_9_annotation.tsv,518.7249086249999,train,S_1115_ASAP_align_annot.csv,0.7743629644038125,0.7807413218278094
S_1116,Liszt,347,ASAP_Transcendental_Etudes_9,ASAP,,{ASAP}/Liszt/Transcendental_Etudes/9/WongDoe02_2006.mid,{ASAP}/Liszt/Transcendental_Etudes/9/midi_score.mid,{ASAP}/Liszt/Transcendental_Etudes/9/WongDoe02_2006_annotations.txt,{ASAP}/Liszt/Transcendental_Etudes/9/midi_score_annotations.txt,subset_S/Liszt/347_ASAP_Transcendental_Etudes_9,S_1116_Kontakt_Gentleman_soft.wav,S_1116_ASAP.mid,ASAP_9.mid,True,S_1116_ASAP_annotation.tsv,ASAP_9_annotation.tsv,574.9580254687501,train,S_1116_ASAP_align_annot.csv,0.7592816787732042,0.7379878407530889
S_1117,Liszt,347,ASAP_Transcendental_Etudes_9,ASAP,,{ASAP}/Liszt/Transcendental_Etudes/9/WongDoe02_2009.mid,{ASAP}/Liszt/Transcendental_Etudes/9/midi_score.mid,{ASAP}/Liszt/Transcendental_Etudes/9/WongDoe02_2009_annotations.txt,{ASAP}/Liszt/Transcendental_Etudes/9/midi_score_annotations.txt,subset_S/Liszt/347_ASAP_Transcendental_Etudes_9,S_1117_Kontakt_Gentleman_soft.wav,S_1117_ASAP.mid,ASAP_9.mid,True,S_1117_ASAP_annotation.tsv,ASAP_9_annotation.tsv,556.746238125,train,S_1117_ASAP_align_annot.csv,0.764365522745411,0.751323788978231
S_1118,Mozart,364,ASAP_Fantasie_475,ASAP,,{ASAP}/Mozart/Fantasie_475/Huangci05M.mid,{ASAP}/Mozart/Fantasie_475/midi_score.mid,{ASAP}/Mozart/Fantasie_475/Huangci05M_annotations.txt,{ASAP}/Mozart/Fantasie_475/midi_score_annotations.txt,subset_S/Mozart/364_ASAP_Fantasie_475,S_1118_Kontakt_Gentleman_hard.wav,S_1118_ASAP.mid,ASAP_Fantasie_475.mid,True,S_1118_ASAP_annotation.tsv,ASAP_Fantasie_475_annotation.tsv,691.8997395833333,train,S_1118_ASAP_align_annot.csv,0.9675471698113207,0.9699873896595208
S_1119,Mozart,373,ASAP_Piano_Sonatas_11-3,ASAP,,{ASAP}/Mozart/Piano_Sonatas/11-3/Stahievitch02.mid,{ASAP}/Mozart/Piano_Sonatas/11-3/midi_score.mid,{ASAP}/Mozart/Piano_Sonatas/11-3/Stahievitch02_annotations.txt,{ASAP}/Mozart/Piano_Sonatas/11-3/midi_score_annotations.txt,subset_S/Mozart/373_ASAP_Piano_Sonatas_11-3,S_1119_Kontakt_Grandeur_soft.wav,S_1119_ASAP.mid,ASAP_11-3.mid,True,S_1119_ASAP_annotation.tsv,ASAP_11-3_annotation.tsv,189.54441515625,test,S_1119_ASAP_align_annot.csv,0.881247784473591,0.8778248587570622
S_1120,Mozart,374,ASAP_Piano_Sonatas_12-1,ASAP,,{ASAP}/Mozart/Piano_Sonatas/12-1/ADIG01.mid,{ASAP}/Mozart/Piano_Sonatas/12-1/midi_score.mid,{ASAP}/Mozart/Piano_Sonatas/12-1/ADIG01_annotations.txt,{ASAP}/Mozart/Piano_Sonatas/12-1/midi_score_annotations.txt,subset_S/Mozart/374_ASAP_Piano_Sonatas_12-1,S_1120_Kontakt_Grandeur_soft.wav,S_1120_ASAP.mid,ASAP_12-1.mid,True,S_1120_ASAP_annotation.tsv,ASAP_12-1_annotation.tsv,261.419610375,train,S_1120_ASAP_align_annot.csv,0.9836457917830076,0.9805168986083499
S_1121,Mozart,374,ASAP_Piano_Sonatas_12-1,ASAP,,{ASAP}/Mozart/Piano_Sonatas/12-1/MunA03M.mid,{ASAP}/Mozart/Piano_Sonatas/12-1/midi_score.mid,{ASAP}/Mozart/Piano_Sonatas/12-1/MunA03M_annotations.txt,{ASAP}/Mozart/Piano_Sonatas/12-1/midi_score_annotations.txt,subset_S/Mozart/374_ASAP_Piano_Sonatas_12-1,S_1121_Kontakt_Grandeur_hard.wav,S_1121_ASAP.mid,ASAP_12-1.mid,True,S_1121_ASAP_annotation.tsv,ASAP_12-1_annotation.tsv,273.1645833333333,train,S_1121_ASAP_align_annot.csv,0.9752593774940144,0.9717693836978131
S_1122,Mozart,374,ASAP_Piano_Sonatas_12-1,ASAP,,{ASAP}/Mozart/Piano_Sonatas/12-1/TET01.mid,{ASAP}/Mozart/Piano_Sonatas/12-1/midi_score.mid,{ASAP}/Mozart/Piano_Sonatas/12-1/TET01_annotations.txt,{ASAP}/Mozart/Piano_Sonatas/12-1/midi_score_annotations.txt,subset_S/Mozart/374_ASAP_Piano_Sonatas_12-1,S_1122_Kontakt_Grandeur_soft.wav,S_1122_ASAP.mid,ASAP_12-1.mid,True,S_1122_ASAP_annotation.tsv,ASAP_12-1_annotation.tsv,290.855478375,train,S_1122_ASAP_align_annot.csv,0.9712115153938424,0.9658051689860835
S_1123,Mozart,374,ASAP_Piano_Sonatas_12-1,ASAP,,{ASAP}/Mozart/Piano_Sonatas/12-1/WuuE02M.mid,{ASAP}/Mozart/Piano_Sonatas/12-1/midi_score.mid,{ASAP}/Mozart/Piano_Sonatas/12-1/WuuE02M_annotations.txt,{ASAP}/Mozart/Piano_Sonatas/12-1/midi_score_annotations.txt,subset_S/Mozart/374_ASAP_Piano_Sonatas_12-1,S_1123_Kontakt_Giant_soft.wav,S_1123_ASAP.mid,ASAP_12-1.mid,True,S_1123_ASAP_annotation.tsv,ASAP_12-1_annotation.tsv,293.2375,train,S_1123_ASAP_align_annot.csv,0.9868052778888444,0.9813121272365806
S_1124,Mozart,375,ASAP_Piano_Sonatas_12-2,ASAP,,{ASAP}/Mozart/Piano_Sonatas/12-2/MunA04.mid,{ASAP}/Mozart/Piano_Sonatas/12-2/midi_score.mid,{ASAP}/Mozart/Piano_Sonatas/12-2/MunA04_annotations.txt,{ASAP}/Mozart/Piano_Sonatas/12-2/midi_score_annotations.txt,subset_S/Mozart/375_ASAP_Piano_Sonatas_12-2,S_1124_Kontakt_Maverick_hard.wav,S_1124_ASAP.mid,ASAP_12-2.mid,True,S_1124_ASAP_annotation.tsv,ASAP_12-2_annotation.tsv,254.0353125,test,S_1124_ASAP_align_annot.csv,0.854978354978355,0.938985736925515
S_1125,Mozart,375,ASAP_Piano_Sonatas_12-2,ASAP,,{ASAP}/Mozart/Piano_Sonatas/12-2/WuuE03.mid,{ASAP}/Mozart/Piano_Sonatas/12-2/midi_score.mid,{ASAP}/Mozart/Piano_Sonatas/12-2/WuuE03_annotations.txt,{ASAP}/Mozart/Piano_Sonatas/12-2/midi_score_annotations.txt,subset_S/Mozart/375_ASAP_Piano_Sonatas_12-2,S_1125_Kontakt_Gentleman_hard.wav,S_1125_ASAP.mid,ASAP_12-2.mid,True,S_1125_ASAP_annotation.tsv,ASAP_12-2_annotation.tsv,291.49375000000003,test,S_1125_ASAP_align_annot.csv,0.8591140159767611,0.9374009508716323
S_1126,Mozart,376,ASAP_Piano_Sonatas_12-3,ASAP,,{ASAP}/Mozart/Piano_Sonatas/12-3/BLINOV01.mid,{ASAP}/Mozart/Piano_Sonatas/12-3/midi_score.mid,{ASAP}/Mozart/Piano_Sonatas/12-3/BLINOV01_annotations.txt,{ASAP}/Mozart/Piano_Sonatas/12-3/midi_score_annotations.txt,subset_S/Mozart/376_ASAP_Piano_Sonatas_12-3,S_1126_Kontakt_Giant_hard.wav,S_1126_ASAP.mid,ASAP_12-3.mid,True,S_1126_ASAP_annotation.tsv,ASAP_12-3_annotation.tsv,305.169566625,train,S_1126_ASAP_align_annot.csv,0.9782829996606719,0.9812797821647379
S_1127,Mozart,376,ASAP_Piano_Sonatas_12-3,ASAP,,{ASAP}/Mozart/Piano_Sonatas/12-3/MunA05M.mid,{ASAP}/Mozart/Piano_Sonatas/12-3/midi_score.mid,{ASAP}/Mozart/Piano_Sonatas/12-3/MunA05M_annotations.txt,{ASAP}/Mozart/Piano_Sonatas/12-3/midi_score_annotations.txt,subset_S/Mozart/376_ASAP_Piano_Sonatas_12-3,S_1127_Kontakt_Grandeur_hard.wav,S_1127_ASAP.mid,ASAP_12-3.mid,True,S_1127_ASAP_annotation.tsv,ASAP_12-3_annotation.tsv,289.075,train,S_1127_ASAP_align_annot.csv,0.9834179357021997,0.9891082368958475
S_1128,Mozart,376,ASAP_Piano_Sonatas_12-3,ASAP,,{ASAP}/Mozart/Piano_Sonatas/12-3/WuuE04M.mid,{ASAP}/Mozart/Piano_Sonatas/12-3/midi_score.mid,{ASAP}/Mozart/Piano_Sonatas/12-3/WuuE04M_annotations.txt,{ASAP}/Mozart/Piano_Sonatas/12-3/midi_score_annotations.txt,subset_S/Mozart/376_ASAP_Piano_Sonatas_12-3,S_1128_Kontakt_Giant_soft.wav,S_1128_ASAP.mid,ASAP_12-3.mid,True,S_1128_ASAP_annotation.tsv,ASAP_12-3_annotation.tsv,307.215625,train,S_1128_ASAP_align_annot.csv,0.9904794287657259,0.9914908100748808
S_1129,Mozart,386,ASAP_Piano_Sonatas_8-1,ASAP,,{ASAP}/Mozart/Piano_Sonatas/8-1/Bogdanovitch01.mid,{ASAP}/Mozart/Piano_Sonatas/8-1/midi_score.mid,{ASAP}/Mozart/Piano_Sonatas/8-1/Bogdanovitch01_annotations.txt,{ASAP}/Mozart/Piano_Sonatas/8-1/midi_score_annotations.txt,subset_S/Mozart/386_ASAP_Piano_Sonatas_8-1,S_1129_Kontakt_Grandeur_hard.wav,S_1129_ASAP.mid,ASAP_8-1.mid,True,S_1129_ASAP_annotation.tsv,ASAP_8-1_annotation.tsv,236.4313875,train,S_1129_ASAP_align_annot.csv,0.9847467968273338,0.962432915921288
S_1130,Mozart,386,ASAP_Piano_Sonatas_8-1,ASAP,,{ASAP}/Mozart/Piano_Sonatas/8-1/Jia01.mid,{ASAP}/Mozart/Piano_Sonatas/8-1/midi_score.mid,{ASAP}/Mozart/Piano_Sonatas/8-1/Jia01_annotations.txt,{ASAP}/Mozart/Piano_Sonatas/8-1/midi_score_annotations.txt,subset_S/Mozart/386_ASAP_Piano_Sonatas_8-1,S_1130_Kontakt_Giant_hard.wav,S_1130_ASAP.mid,ASAP_8-1.mid,True,S_1130_ASAP_annotation.tsv,ASAP_8-1_annotation.tsv,239.0943121875,train,S_1130_ASAP_align_annot.csv,0.9815932407966204,0.969886702444842
S_1131,Mozart,386,ASAP_Piano_Sonatas_8-1,ASAP,,{ASAP}/Mozart/Piano_Sonatas/8-1/LEE_J03.mid,{ASAP}/Mozart/Piano_Sonatas/8-1/midi_score.mid,{ASAP}/Mozart/Piano_Sonatas/8-1/LEE_J03_annotations.txt,{ASAP}/Mozart/Piano_Sonatas/8-1/midi_score_annotations.txt,subset_S/Mozart/386_ASAP_Piano_Sonatas_8-1,S_1131_Kontakt_Giant_soft.wav,S_1131_ASAP.mid,ASAP_8-1.mid,True,S_1131_ASAP_annotation.tsv,ASAP_8-1_annotation.tsv,241.9869375,train,S_1131_ASAP_align_annot.csv,0.9890743550834598,0.971675611210495
S_1132,Mozart,386,ASAP_Piano_Sonatas_8-1,ASAP,,{ASAP}/Mozart/Piano_Sonatas/8-1/Lo01.mid,{ASAP}/Mozart/Piano_Sonatas/8-1/midi_score.mid,{ASAP}/Mozart/Piano_Sonatas/8-1/Lo01_annotations.txt,{ASAP}/Mozart/Piano_Sonatas/8-1/midi_score_annotations.txt,subset_S/Mozart/386_ASAP_Piano_Sonatas_8-1,S_1132_Kontakt_Grandeur_soft.wav,S_1132_ASAP.mid,ASAP_8-1.mid,True,S_1132_ASAP_annotation.tsv,ASAP_8-1_annotation.tsv,259.59776390625,train,S_1132_ASAP_align_annot.csv,0.984875983061101,0.9707811568276684
S_1133,Mozart,386,ASAP_Piano_Sonatas_8-1,ASAP,,{ASAP}/Mozart/Piano_Sonatas/8-1/Rozanski02.mid,{ASAP}/Mozart/Piano_Sonatas/8-1/midi_score.mid,{ASAP}/Mozart/Piano_Sonatas/8-1/Rozanski02_annotations.txt,{ASAP}/Mozart/Piano_Sonatas/8-1/midi_score_annotations.txt,subset_S/Mozart/386_ASAP_Piano_Sonatas_8-1,S_1133_Kontakt_Grandeur_soft.wav,S_1133_ASAP.mid,ASAP_8-1.mid,True,S_1133_ASAP_annotation.tsv,ASAP_8-1_annotation.tsv,257.45033015625,train,S_1133_ASAP_align_annot.csv,0.9849759615384616,0.977340488968396
S_1134,Prokofiev,395,ASAP_Toccata,ASAP,,{ASAP}/Prokofiev/Toccata/Colafelice11.mid,{ASAP}/Prokofiev/Toccata/midi_score.mid,{ASAP}/Prokofiev/Toccata/Colafelice11_annotations.txt,{ASAP}/Prokofiev/Toccata/midi_score_annotations.txt,subset_S/Prokofiev/395_ASAP_Toccata,S_1134_Kontakt_Giant_hard.wav,S_1134_ASAP.mid,ASAP_Toccata.mid,True,S_1134_ASAP_annotation.tsv,ASAP_Toccata_annotation.tsv,259.76870390625004,train,S_1134_ASAP_align_annot.csv,0.9150984682713348,0.8909245845760545
S_1135,Prokofiev,395,ASAP_Toccata,ASAP,,{ASAP}/Prokofiev/Toccata/Dossin07.mid,{ASAP}/Prokofiev/Toccata/midi_score.mid,{ASAP}/Prokofiev/Toccata/Dossin07_annotations.txt,{ASAP}/Prokofiev/Toccata/midi_score_annotations.txt,subset_S/Prokofiev/395_ASAP_Toccata,S_1135_Kontakt_Giant_hard.wav,S_1135_ASAP.mid,ASAP_Toccata.mid,True,S_1135_ASAP_annotation.tsv,ASAP_Toccata_annotation.tsv,267.302083125,train,S_1135_ASAP_align_annot.csv,0.8566487317448117,0.9497230507030251
S_1136,Prokofiev,395,ASAP_Toccata,ASAP,,{ASAP}/Prokofiev/Toccata/Fab13.mid,{ASAP}/Prokofiev/Toccata/midi_score.mid,{ASAP}/Prokofiev/Toccata/Fab13_annotations.txt,{ASAP}/Prokofiev/Toccata/midi_score_annotations.txt,subset_S/Prokofiev/395_ASAP_Toccata,S_1136_Kontakt_Gentleman_soft.wav,S_1136_ASAP.mid,ASAP_Toccata.mid,True,S_1136_ASAP_annotation.tsv,ASAP_Toccata_annotation.tsv,240.35232375,train,S_1136_ASAP_align_annot.csv,0.9273766673724327,0.9331060928845335
