performance_id,piece_id,composer,title,source,performance_audio,performance_MIDI,MIDI_score,split
S_1455,291,Haydn,CPM_Piano_Sonata_in_D_major_Hoboken_XVI_33_2,CPM,subset_S\Haydn\291_CPM_Piano_Sonata_in_D_major_Hoboken_XVI_33_2\S_1455_performance.wav,{CPM}\midis/Haydn/haydn_33_2.mid,{CPM}\midis/Haydn/haydn_33_2.mid,validation
S_1456,292,Haydn,CPM_Piano_Sonata_in_D_major_Hoboken_XVI_33_3,CPM,subset_S\Haydn\292_CPM_Piano_Sonata_in_D_major_Hoboken_XVI_33_3\S_1456_performance.wav,{CPM}\midis/Haydn/haydn_33_3.mid,{CPM}\midis/Haydn/haydn_33_3.mid,training
S_1457,293,Haydn,CPM_Piano_Sonata_in_C_major_Hoboken_XVI_35_1,CPM,subset_S\Haydn\293_CPM_Piano_Sonata_in_C_major_Hoboken_XVI_35_1\S_1457_performance.wav,{CPM}\midis/Haydn/haydn_35_1.mid,{CPM}\midis/Haydn/haydn_35_1.mid,validation
S_1458,294,Haydn,CPM_Piano_Sonata_in_C_major_Hoboken_XVI_35_2,CPM,subset_S\Haydn\294_CPM_Piano_Sonata_in_C_major_Hoboken_XVI_35_2\S_1458_performance.wav,{CPM}\midis/Haydn/haydn_35_2.mid,{CPM}\midis/Haydn/haydn_35_2.mid,training
S_1459,295,Haydn,CPM_Piano_Sonata_in_C_major_Hoboken_XVI_35_3,CPM,subset_S\Haydn\295_CPM_Piano_Sonata_in_C_major_Hoboken_XVI_35_3\S_1459_performance.wav,{CPM}\midis/Haydn/haydn_35_3.mid,{CPM}\midis/Haydn/haydn_35_3.mid,training
S_1460,299,Haydn,CPM_Piano_Sonata_in_G_major_Hoboken_XVI_40_1,CPM,subset_S\Haydn\299_CPM_Piano_Sonata_in_G_major_Hoboken_XVI_40_1\S_1460_performance.wav,{CPM}\midis/Haydn/hay_40_1.mid,{CPM}\midis/Haydn/hay_40_1.mid,training
S_1461,300,Haydn,CPM_Piano_Sonata_in_G_major_Hoboken_XVI_40_2,CPM,subset_S\Haydn\300_CPM_Piano_Sonata_in_G_major_Hoboken_XVI_40_2\S_1461_performance.wav,{CPM}\midis/Haydn/hay_40_2.mid,{CPM}\midis/Haydn/hay_40_2.mid,training
S_1462,301,Haydn,CPM_Piano_Sonata_in_Ab_major_Hoboken_XVI_43_1,CPM,subset_S\Haydn\301_CPM_Piano_Sonata_in_Ab_major_Hoboken_XVI_43_1\S_1462_performance.wav,{CPM}\midis/Haydn/haydn_43_1.mid,{CPM}\midis/Haydn/haydn_43_1.mid,training
S_1463,302,Haydn,CPM_Piano_Sonata_in_Ab_major_Hoboken_XVI_43_2,CPM,subset_S\Haydn\302_CPM_Piano_Sonata_in_Ab_major_Hoboken_XVI_43_2\S_1463_performance.wav,{CPM}\midis/Haydn/haydn_43_2.mid,{CPM}\midis/Haydn/haydn_43_2.mid,training
S_1464,303,Haydn,CPM_Piano_Sonata_in_Ab_major_Hoboken_XVI_43_3,CPM,subset_S\Haydn\303_CPM_Piano_Sonata_in_Ab_major_Hoboken_XVI_43_3\S_1464_performance.wav,{CPM}\midis/Haydn/haydn_43_3.mid,{CPM}\midis/Haydn/haydn_43_3.mid,training
S_1465,320,Liszt,CPM_Reminiscences_de_Don_Juan,CPM,subset_S\Liszt\320_CPM_Reminiscences_de_Don_Juan\S_1465_performance.wav,{CPM}\midis/Liszt/liz_donjuan.mid,{CPM}\midis/Liszt/liz_donjuan.mid,training
S_1466,321,Liszt,CPM_Love_dreams_3,CPM,subset_S\Liszt\321_CPM_Love_dreams_3\S_1466_performance.wav,{CPM}\midis/Liszt/liz_liebestraum.mid,{CPM}\midis/Liszt/liz_liebestraum.mid,validation
S_1467,326,Liszt,CPM_Grandes_Etudes_de_Paganini_1,CPM,subset_S\Liszt\326_CPM_Grandes_Etudes_de_Paganini_1\S_1467_performance.wav,{CPM}\midis/Liszt/liz_et1.mid,{CPM}\midis/Liszt/liz_et1.mid,training
S_1468,327,Liszt,CPM_Grandes_Etudes_de_Paganini_2,CPM,subset_S\Liszt\327_CPM_Grandes_Etudes_de_Paganini_2\S_1468_performance.wav,{CPM}\midis/Liszt/liz_et2.mid,{CPM}\midis/Liszt/liz_et2.mid,validation
S_1469,328,Liszt,CPM_Grandes_Etudes_de_Paganini_3_La_campanella,CPM,subset_S\Liszt\328_CPM_Grandes_Etudes_de_Paganini_3_La_campanella\S_1469_performance.wav,{CPM}\midis/Liszt/liz_et3.mid,{CPM}\midis/Liszt/liz_et3.mid,training
S_1470,329,Liszt,CPM_Grandes_Etudes_de_Paganini_4,CPM,subset_S\Liszt\329_CPM_Grandes_Etudes_de_Paganini_4\S_1470_performance.wav,{CPM}\midis/Liszt/liz_et4.mid,{CPM}\midis/Liszt/liz_et4.mid,training
S_1471,330,Liszt,CPM_Grandes_Etudes_de_Paganini_5,CPM,subset_S\Liszt\330_CPM_Grandes_Etudes_de_Paganini_5\S_1471_performance.wav,{CPM}\midis/Liszt/liz_et5.mid,{CPM}\midis/Liszt/liz_et5.mid,validation
S_1472,331,Liszt,CPM_Grandes_Etudes_de_Paganini_6,CPM,subset_S\Liszt\331_CPM_Grandes_Etudes_de_Paganini_6\S_1472_performance.wav,{CPM}\midis/Liszt/liz_et6.mid,{CPM}\midis/Liszt/liz_et6.mid,testing
S_1473,344,Liszt,CPM_Etudes_d'execution_transcendante_4_Mazeppa,CPM,subset_S\Liszt\344_CPM_Etudes_d'execution_transcendante_4_Mazeppa\S_1473_performance.wav,{CPM}\midis/Liszt/liz_et_trans4.mid,{CPM}\midis/Liszt/liz_et_trans4.mid,testing
S_1474,345,Liszt,CPM_Etudes_d'execution_transcendante_5_Feux_Follets,CPM,subset_S\Liszt\345_CPM_Etudes_d'execution_transcendante_5_Feux_Follets\S_1474_performance.wav,{CPM}\midis/Liszt/liz_et_trans5.mid,{CPM}\midis/Liszt/liz_et_trans5.mid,testing
S_1475,346,Liszt,CPM_Etudes_d'execution_transcendante_8_Wild_Hunt,CPM,subset_S\Liszt\346_CPM_Etudes_d'execution_transcendante_8_Wild_Hunt\S_1475_performance.wav,{CPM}\midis/Liszt/liz_et_trans8.mid,{CPM}\midis/Liszt/liz_et_trans8.mid,training
S_1476,335,Liszt,CPM_19_Hungarian_Rhapsodies_2,CPM,subset_S\Liszt\335_CPM_19_Hungarian_Rhapsodies_2\S_1476_performance.wav,{CPM}\midis/Liszt/liz_rhap02.mid,{CPM}\midis/Liszt/liz_rhap02.mid,testing
S_1477,337,Liszt,CPM_19_Hungarian_Rhapsodies_9_Carnival_in_Pest,CPM,subset_S\Liszt\337_CPM_19_Hungarian_Rhapsodies_9_Carnival_in_Pest\S_1477_performance.wav,{CPM}\midis/Liszt/liz_rhap09.mid,{CPM}\midis/Liszt/liz_rhap09.mid,testing
S_1478,332,Liszt,CPM_19_Hungarian_Rhapsodies_10,CPM,subset_S\Liszt\332_CPM_19_Hungarian_Rhapsodies_10\S_1478_performance.wav,{CPM}\midis/Liszt/liz_rhap10.mid,{CPM}\midis/Liszt/liz_rhap10.mid,training
S_1479,333,Liszt,CPM_19_Hungarian_Rhapsodies_12,CPM,subset_S\Liszt\333_CPM_19_Hungarian_Rhapsodies_12\S_1479_performance.wav,{CPM}\midis/Liszt/liz_rhap12.mid,{CPM}\midis/Liszt/liz_rhap12.mid,testing
S_1480,334,Liszt,CPM_19_Hungarian_Rhapsodies_15_Rakoczy_March,CPM,subset_S\Liszt\334_CPM_19_Hungarian_Rhapsodies_15_Rakoczy_March\S_1480_performance.wav,{CPM}\midis/Liszt/liz_rhap15.mid,{CPM}\midis/Liszt/liz_rhap15.mid,training
S_1481,348,Mendelssohn,CPM_Songs_withoug_Words_Book_1_Opus_19_1,CPM,subset_S\Mendelssohn\348_CPM_Songs_withoug_Words_Book_1_Opus_19_1\S_1481_performance.wav,{CPM}\midis/Mendelssohn/mendel_op19_1.mid,{CPM}\midis/Mendelssohn/mendel_op19_1.mid,validation
S_1482,349,Mendelssohn,CPM_Songs_withoug_Words_Book_1_Opus_19_2,CPM,subset_S\Mendelssohn\349_CPM_Songs_withoug_Words_Book_1_Opus_19_2\S_1482_performance.wav,{CPM}\midis/Mendelssohn/mendel_op19_2.mid,{CPM}\midis/Mendelssohn/mendel_op19_2.mid,training
S_1483,350,Mendelssohn,CPM_Songs_withoug_Words_Book_1_Opus_19_3,CPM,subset_S\Mendelssohn\350_CPM_Songs_withoug_Words_Book_1_Opus_19_3\S_1483_performance.wav,{CPM}\midis/Mendelssohn/mendel_op19_3.mid,{CPM}\midis/Mendelssohn/mendel_op19_3.mid,validation
S_1484,351,Mendelssohn,CPM_Songs_withoug_Words_Book_1_Opus_19_4,CPM,subset_S\Mendelssohn\351_CPM_Songs_withoug_Words_Book_1_Opus_19_4\S_1484_performance.wav,{CPM}\midis/Mendelssohn/mendel_op19_4.mid,{CPM}\midis/Mendelssohn/mendel_op19_4.mid,training
S_1485,352,Mendelssohn,CPM_Songs_withoug_Words_Book_1_Opus_19_5,CPM,subset_S\Mendelssohn\352_CPM_Songs_withoug_Words_Book_1_Opus_19_5\S_1485_performance.wav,{CPM}\midis/Mendelssohn/mendel_op19_5.mid,{CPM}\midis/Mendelssohn/mendel_op19_5.mid,validation
S_1486,353,Mendelssohn,CPM_Songs_withoug_Words_Book_1_Opus_19_6_Venetian_Gondola_Song,CPM,subset_S\Mendelssohn\353_CPM_Songs_withoug_Words_Book_1_Opus_19_6_Venetian_Gondola_Song\S_1486_performance.wav,{CPM}\midis/Mendelssohn/mendel_op19_6.mid,{CPM}\midis/Mendelssohn/mendel_op19_6.mid,validation
S_1487,354,Mendelssohn,CPM_Songs_withoug_Words_Book_2_Opus_30_1,CPM,subset_S\Mendelssohn\354_CPM_Songs_withoug_Words_Book_2_Opus_30_1\S_1487_performance.wav,{CPM}\midis/Mendelssohn/mendel_op30_1.mid,{CPM}\midis/Mendelssohn/mendel_op30_1.mid,training
S_1488,355,Mendelssohn,CPM_Songs_withoug_Words_Book_2_Opus_30_2,CPM,subset_S\Mendelssohn\355_CPM_Songs_withoug_Words_Book_2_Opus_30_2\S_1488_performance.wav,{CPM}\midis/Mendelssohn/mendel_op30_2.mid,{CPM}\midis/Mendelssohn/mendel_op30_2.mid,training
S_1489,356,Mendelssohn,CPM_Songs_withoug_Words_Book_2_Opus_30_3,CPM,subset_S\Mendelssohn\356_CPM_Songs_withoug_Words_Book_2_Opus_30_3\S_1489_performance.wav,{CPM}\midis/Mendelssohn/mendel_op30_3.mid,{CPM}\midis/Mendelssohn/mendel_op30_3.mid,validation
S_1490,357,Mendelssohn,CPM_Songs_withoug_Words_Book_2_Opus_30_4,CPM,subset_S\Mendelssohn\357_CPM_Songs_withoug_Words_Book_2_Opus_30_4\S_1490_performance.wav,{CPM}\midis/Mendelssohn/mendel_op30_4.mid,{CPM}\midis/Mendelssohn/mendel_op30_4.mid,training
S_1491,358,Mendelssohn,CPM_Songs_withoug_Words_Book_2_Opus_30_5,CPM,subset_S\Mendelssohn\358_CPM_Songs_withoug_Words_Book_2_Opus_30_5\S_1491_performance.wav,{CPM}\midis/Mendelssohn/mendel_op30_5.mid,{CPM}\midis/Mendelssohn/mendel_op30_5.mid,training
S_1492,359,Mendelssohn,CPM_Songs_withoug_Words_Book_4_Opus_53_5_Folk_song,CPM,subset_S\Mendelssohn\359_CPM_Songs_withoug_Words_Book_4_Opus_53_5_Folk_song\S_1492_performance.wav,{CPM}\midis/Mendelssohn/mendel_op53_5.mid,{CPM}\midis/Mendelssohn/mendel_op53_5.mid,training
S_1493,360,Mendelssohn,CPM_Songs_withoug_Words_Book_5_Opus_62_3_Funeral_march,CPM,subset_S\Mendelssohn\360_CPM_Songs_withoug_Words_Book_5_Opus_62_3_Funeral_march\S_1493_performance.wav,{CPM}\midis/Mendelssohn/mendel_op62_3.mid,{CPM}\midis/Mendelssohn/mendel_op62_3.mid,validation
S_1494,361,Mendelssohn,CPM_Songs_withoug_Words_Book_5_Opus_62_4_Morning_Song,CPM,subset_S\Mendelssohn\361_CPM_Songs_withoug_Words_Book_5_Opus_62_4_Morning_Song\S_1494_performance.wav,{CPM}\midis/Mendelssohn/mendel_op62_4.mid,{CPM}\midis/Mendelssohn/mendel_op62_4.mid,validation
S_1495,362,Mendelssohn,CPM_Songs_withoug_Words_Book_5_Opus_62_5_Venetian_Gondola_Song,CPM,subset_S\Mendelssohn\362_CPM_Songs_withoug_Words_Book_5_Opus_62_5_Venetian_Gondola_Song\S_1495_performance.wav,{CPM}\midis/Mendelssohn/mendel_op62_5.mid,{CPM}\midis/Mendelssohn/mendel_op62_5.mid,testing
S_1496,363,Moszkowski,CPM_Etincelles_Opus_36_6,CPM,subset_S\Moszkowski\363_CPM_Etincelles_Opus_36_6\S_1496_performance.wav,{CPM}\midis/Moszkowski/mos_op36_6.mid,{CPM}\midis/Moszkowski/mos_op36_6.mid,training
S_1497,365,Mozart,CPM_Sonata_No.8_D_major_KV_311_1,CPM,subset_S\Mozart\365_CPM_Sonata_No.8_D_major_KV_311_1\S_1497_performance.wav,{CPM}\midis/Mozart/mz_311_1.mid,{CPM}\midis/Mozart/mz_311_1.mid,testing
S_1498,366,Mozart,CPM_Sonata_No.8_D_major_KV_311_2,CPM,subset_S\Mozart\366_CPM_Sonata_No.8_D_major_KV_311_2\S_1498_performance.wav,{CPM}\midis/Mozart/mz_311_2.mid,{CPM}\midis/Mozart/mz_311_2.mid,training
S_1499,367,Mozart,CPM_Sonata_No.8_D_major_KV_311_3,CPM,subset_S\Mozart\367_CPM_Sonata_No.8_D_major_KV_311_3\S_1499_performance.wav,{CPM}\midis/Mozart/mz_311_3.mid,{CPM}\midis/Mozart/mz_311_3.mid,training
S_1500,368,Mozart,CPM_Sonata_No.10_C_major_KV_330_1,CPM,subset_S\Mozart\368_CPM_Sonata_No.10_C_major_KV_330_1\S_1500_performance.wav,{CPM}\midis/Mozart/mz_330_1.mid,{CPM}\midis/Mozart/mz_330_1.mid,training
S_1501,369,Mozart,CPM_Sonata_No.10_C_major_KV_330_2,CPM,subset_S\Mozart\369_CPM_Sonata_No.10_C_major_KV_330_2\S_1501_performance.wav,{CPM}\midis/Mozart/mz_330_2.mid,{CPM}\midis/Mozart/mz_330_2.mid,training
S_1502,370,Mozart,CPM_Sonata_No.10_C_major_KV_330_3,CPM,subset_S\Mozart\370_CPM_Sonata_No.10_C_major_KV_330_3\S_1502_performance.wav,{CPM}\midis/Mozart/mz_330_3.mid,{CPM}\midis/Mozart/mz_330_3.mid,training
S_1503,371,Mozart,CPM_Sonata_No.11_A_major_KV_331_1,CPM,subset_S\Mozart\371_CPM_Sonata_No.11_A_major_KV_331_1\S_1503_performance.wav,{CPM}\midis/Mozart/mz_331_1.mid,{CPM}\midis/Mozart/mz_331_1.mid,training
S_1504,372,Mozart,CPM_Sonata_No.11_A_major_KV_331_2,CPM,subset_S\Mozart\372_CPM_Sonata_No.11_A_major_KV_331_2\S_1504_performance.wav,{CPM}\midis/Mozart/mz_331_2.mid,{CPM}\midis/Mozart/mz_331_2.mid,testing
S_1505,373,Mozart,CPM_Sonata_No.11_A_major_KV_331_3_Alla_Turca,CPM,subset_S\Mozart\373_CPM_Sonata_No.11_A_major_KV_331_3_Alla_Turca\S_1505_performance.wav,{CPM}\midis/Mozart/mz_331_3.mid,{CPM}\midis/Mozart/mz_331_3.mid,testing
S_1506,374,Mozart,CPM_Sonata_No.12_F_major_KV_332_1,CPM,subset_S\Mozart\374_CPM_Sonata_No.12_F_major_KV_332_1\S_1506_performance.wav,{CPM}\midis/Mozart/mz_332_1.mid,{CPM}\midis/Mozart/mz_332_1.mid,training
S_1507,375,Mozart,CPM_Sonata_No.12_F_major_KV_332_2,CPM,subset_S\Mozart\375_CPM_Sonata_No.12_F_major_KV_332_2\S_1507_performance.wav,{CPM}\midis/Mozart/mz_332_2.mid,{CPM}\midis/Mozart/mz_332_2.mid,testing
S_1508,376,Mozart,CPM_Sonata_No.12_F_major_KV_332_3,CPM,subset_S\Mozart\376_CPM_Sonata_No.12_F_major_KV_332_3\S_1508_performance.wav,{CPM}\midis/Mozart/mz_332_3.mid,{CPM}\midis/Mozart/mz_332_3.mid,training
S_1509,377,Mozart,CPM_Sonata_No.13_Bb_major_KV_333_1,CPM,subset_S\Mozart\377_CPM_Sonata_No.13_Bb_major_KV_333_1\S_1509_performance.wav,{CPM}\midis/Mozart/mz_333_1.mid,{CPM}\midis/Mozart/mz_333_1.mid,training
S_1510,378,Mozart,CPM_Sonata_No.13_Bb_major_KV_333_2,CPM,subset_S\Mozart\378_CPM_Sonata_No.13_Bb_major_KV_333_2\S_1510_performance.wav,{CPM}\midis/Mozart/mz_333_2.mid,{CPM}\midis/Mozart/mz_333_2.mid,testing
S_1511,379,Mozart,CPM_Sonata_No.13_Bb_major_KV_333_3,CPM,subset_S\Mozart\379_CPM_Sonata_No.13_Bb_major_KV_333_3\S_1511_performance.wav,{CPM}\midis/Mozart/mz_333_3.mid,{CPM}\midis/Mozart/mz_333_3.mid,testing
S_1512,380,Mozart,CPM_Sonata_No.16_C_major_Sonata_facile_KV_545_1,CPM,subset_S\Mozart\380_CPM_Sonata_No.16_C_major_Sonata_facile_KV_545_1\S_1512_performance.wav,{CPM}\midis/Mozart/mz_545_1.mid,{CPM}\midis/Mozart/mz_545_1.mid,training
S_1513,381,Mozart,CPM_Sonata_No.16_C_major_Sonata_facile_KV_545_2,CPM,subset_S\Mozart\381_CPM_Sonata_No.16_C_major_Sonata_facile_KV_545_2\S_1513_performance.wav,{CPM}\midis/Mozart/mz_545_2.mid,{CPM}\midis/Mozart/mz_545_2.mid,training
S_1514,382,Mozart,CPM_Sonata_No.16_C_major_Sonata_facile_KV_545_3,CPM,subset_S\Mozart\382_CPM_Sonata_No.16_C_major_Sonata_facile_KV_545_3\S_1514_performance.wav,{CPM}\midis/Mozart/mz_545_3.mid,{CPM}\midis/Mozart/mz_545_3.mid,testing
S_1515,383,Mozart,CPM_Sonata_No.17_Bb_major_KV_570_1,CPM,subset_S\Mozart\383_CPM_Sonata_No.17_Bb_major_KV_570_1\S_1515_performance.wav,{CPM}\midis/Mozart/mz_570_1.mid,{CPM}\midis/Mozart/mz_570_1.mid,testing
S_1516,384,Mozart,CPM_Sonata_No.17_Bb_major_KV_570_2,CPM,subset_S\Mozart\384_CPM_Sonata_No.17_Bb_major_KV_570_2\S_1516_performance.wav,{CPM}\midis/Mozart/mz_570_2.mid,{CPM}\midis/Mozart/mz_570_2.mid,training
S_1517,385,Mozart,CPM_Sonata_No.17_Bb_major_KV_570_3,CPM,subset_S\Mozart\385_CPM_Sonata_No.17_Bb_major_KV_570_3\S_1517_performance.wav,{CPM}\midis/Mozart/mz_570_3.mid,{CPM}\midis/Mozart/mz_570_3.mid,training
S_1518,387,Mussorgsky,CPM_Pictures_at_an_Exhibition_Promenade_Gnomus,CPM,subset_S\Mussorgsky\387_CPM_Pictures_at_an_Exhibition_Promenade_Gnomus\S_1518_performance.wav,{CPM}\midis/Mussorgsky/muss_1.mid,{CPM}\midis/Mussorgsky/muss_1.mid,testing
S_1519,388,Mussorgsky,CPM_Pictures_at_an_Exhibition_Promenade_Ilvecchio_Castello,CPM,subset_S\Mussorgsky\388_CPM_Pictures_at_an_Exhibition_Promenade_Ilvecchio_Castello\S_1519_performance.wav,{CPM}\midis/Mussorgsky/muss_2.mid,{CPM}\midis/Mussorgsky/muss_2.mid,training
S_1520,389,Mussorgsky,CPM_Pictures_at_an_Exhibition_Promenade_The_Tuileries,CPM,subset_S\Mussorgsky\389_CPM_Pictures_at_an_Exhibition_Promenade_The_Tuileries\S_1520_performance.wav,{CPM}\midis/Mussorgsky/muss_3.mid,{CPM}\midis/Mussorgsky/muss_3.mid,training
S_1521,390,Mussorgsky,CPM_Pictures_at_an_Exhibition_Bydlo,CPM,subset_S\Mussorgsky\390_CPM_Pictures_at_an_Exhibition_Bydlo\S_1521_performance.wav,{CPM}\midis/Mussorgsky/muss_4.mid,{CPM}\midis/Mussorgsky/muss_4.mid,training
S_1522,391,Mussorgsky,CPM_Pictures_at_an_Exhibition_Promenade_Ballet_of_the_Unhatched_Chickens,CPM,subset_S\Mussorgsky\391_CPM_Pictures_at_an_Exhibition_Promenade_Ballet_of_the_Unhatched_Chickens\S_1522_performance.wav,{CPM}\midis/Mussorgsky/muss_5.mid,{CPM}\midis/Mussorgsky/muss_5.mid,training
S_1523,392,Mussorgsky,CPM_Pictures_at_an_Exhibition_Samuel_Goldenberg_and_Schmuyle,CPM,subset_S\Mussorgsky\392_CPM_Pictures_at_an_Exhibition_Samuel_Goldenberg_and_Schmuyle\S_1523_performance.wav,{CPM}\midis/Mussorgsky/muss_6.mid,{CPM}\midis/Mussorgsky/muss_6.mid,training
S_1524,393,Mussorgsky,CPM_Pictures_at_an_Exhibition_Promenade_The_Market_Place_of_Limoges_Catacombae_Con_mortuis_in_Lingua_mortua,CPM,subset_S\Mussorgsky\393_CPM_Pictures_at_an_Exhibition_Promenade_The_Market_Place_of_Limoges_Catacombae_Con_mortuis_in_Lingua_mortua\S_1524_performance.wav,{CPM}\midis/Mussorgsky/muss_7.mid,{CPM}\midis/Mussorgsky/muss_7.mid,training
S_1525,394,Mussorgsky,CPM_Pictures_at_an_Exhibition_The_Hut_on_Chicken's_Legs_Baba-Yaga_The_Great_Gate_of_Kiev,CPM,subset_S\Mussorgsky\394_CPM_Pictures_at_an_Exhibition_The_Hut_on_Chicken's_Legs_Baba-Yaga_The_Great_Gate_of_Kiev\S_1525_performance.wav,{CPM}\midis/Mussorgsky/muss_8.mid,{CPM}\midis/Mussorgsky/muss_8.mid,training
S_1526,396,Rachmaninoff,CPM_Prelude_C#_minor_Opus_3_2,CPM,subset_S\Rachmaninoff\396_CPM_Prelude_C#_minor_Opus_3_2\S_1526_performance.wav,{CPM}\midis/Rachmaninoff/rac_op3_2.mid,{CPM}\midis/Rachmaninoff/rac_op3_2.mid,training
S_1527,397,Rachmaninoff,CPM_10_Preludes_Opus_23_2,CPM,subset_S\Rachmaninoff\397_CPM_10_Preludes_Opus_23_2\S_1527_performance.wav,{CPM}\midis/Rachmaninoff/rac_op23_2.mid,{CPM}\midis/Rachmaninoff/rac_op23_2.mid,training
S_1528,398,Rachmaninoff,CPM_10_Preludes_Opus_23_3,CPM,subset_S\Rachmaninoff\398_CPM_10_Preludes_Opus_23_3\S_1528_performance.wav,{CPM}\midis/Rachmaninoff/rac_op23_3.mid,{CPM}\midis/Rachmaninoff/rac_op23_3.mid,validation
S_1529,400,Rachmaninoff,CPM_10_Preludes_Opus_23_5,CPM,subset_S\Rachmaninoff\400_CPM_10_Preludes_Opus_23_5\S_1529_performance.wav,{CPM}\midis/Rachmaninoff/rac_op23_5.mid,{CPM}\midis/Rachmaninoff/rac_op23_5.mid,training
S_1530,402,Rachmaninoff,CPM_10_Preludes_Opus_23_7,CPM,subset_S\Rachmaninoff\402_CPM_10_Preludes_Opus_23_7\S_1530_performance.wav,{CPM}\midis/Rachmaninoff/rac_op23_7.mid,{CPM}\midis/Rachmaninoff/rac_op23_7.mid,training
S_1531,403,Rachmaninoff,CPM_13_Preludes_Opus_32_1,CPM,subset_S\Rachmaninoff\403_CPM_13_Preludes_Opus_32_1\S_1531_performance.wav,{CPM}\midis/Rachmaninoff/rac_op32_1.mid,{CPM}\midis/Rachmaninoff/rac_op32_1.mid,training
S_1532,405,Rachmaninoff,CPM_13_Preludes_Opus_32_13,CPM,subset_S\Rachmaninoff\405_CPM_13_Preludes_Opus_32_13\S_1532_performance.wav,{CPM}\midis/Rachmaninoff/rac_op32_13.mid,{CPM}\midis/Rachmaninoff/rac_op32_13.mid,training
S_1533,407,Rachmaninoff,CPM_8_Etudes-tableaux_Opus_33_5,CPM,subset_S\Rachmaninoff\407_CPM_8_Etudes-tableaux_Opus_33_5\S_1533_performance.wav,{CPM}\midis/Rachmaninoff/rac_op33_5.mid,{CPM}\midis/Rachmaninoff/rac_op33_5.mid,training
S_1534,408,Rachmaninoff,CPM_8_Etudes-tableaux_Opus_33_6,CPM,subset_S\Rachmaninoff\408_CPM_8_Etudes-tableaux_Opus_33_6\S_1534_performance.wav,{CPM}\midis/Rachmaninoff/rac_op33_6.mid,{CPM}\midis/Rachmaninoff/rac_op33_6.mid,training
S_1535,409,Rachmaninoff,CPM_8_Etudes-tableaux_Opus_33_8,CPM,subset_S\Rachmaninoff\409_CPM_8_Etudes-tableaux_Opus_33_8\S_1535_performance.wav,{CPM}\midis/Rachmaninoff/rac_op33_8.mid,{CPM}\midis/Rachmaninoff/rac_op33_8.mid,training
S_1536,410,Ravel,CPM_Jeux_D'eau,CPM,subset_S\Ravel\410_CPM_Jeux_D'eau\S_1536_performance.wav,{CPM}\midis/Ravel/rav_eau.mid,{CPM}\midis/Ravel/rav_eau.mid,training
S_1537,414,Ravel,CPM_Miroirs_Noctuelles,CPM,subset_S\Ravel\414_CPM_Miroirs_Noctuelles\S_1537_performance.wav,{CPM}\midis/Ravel/ravel_miroirs_1.mid,{CPM}\midis/Ravel/ravel_miroirs_1.mid,training
S_1538,411,Ravel,CPM_Gaspard_de_la_Uuit_Ondine,CPM,subset_S\Ravel\411_CPM_Gaspard_de_la_Uuit_Ondine\S_1538_performance.wav,{CPM}\midis/Ravel/rav_ondi.mid,{CPM}\midis/Ravel/rav_ondi.mid,training
S_1539,412,Ravel,CPM_Gaspard_de_la_Uuit_Le_Gibet,CPM,subset_S\Ravel\412_CPM_Gaspard_de_la_Uuit_Le_Gibet\S_1539_performance.wav,{CPM}\midis/Ravel/rav_gib.mid,{CPM}\midis/Ravel/rav_gib.mid,training
S_1540,413,Ravel,CPM_Gaspard_de_la_Uuit_Scarbo,CPM,subset_S\Ravel\413_CPM_Gaspard_de_la_Uuit_Scarbo\S_1540_performance.wav,{CPM}\midis/Ravel/rav_scarbo.mid,{CPM}\midis/Ravel/rav_scarbo.mid,training
S_1541,432,Schubert,CPM_Piano_Sonata_in_D_major_D_850_Opus_53_1,CPM,subset_S\Schubert\432_CPM_Piano_Sonata_in_D_major_D_850_Opus_53_1\S_1541_performance.wav,{CPM}\midis/Schubert/schubert_D850_1.mid,{CPM}\midis/Schubert/schubert_D850_1.mid,training
S_1542,433,Schubert,CPM_Piano_Sonata_in_D_major_D_850_Opus_53_2,CPM,subset_S\Schubert\433_CPM_Piano_Sonata_in_D_major_D_850_Opus_53_2\S_1542_performance.wav,{CPM}\midis/Schubert/schubert_D850_2.mid,{CPM}\midis/Schubert/schubert_D850_2.mid,training
S_1543,434,Schubert,CPM_Piano_Sonata_in_D_major_D_850_Opus_53_3,CPM,subset_S\Schubert\434_CPM_Piano_Sonata_in_D_major_D_850_Opus_53_3\S_1543_performance.wav,{CPM}\midis/Schubert/schubert_D850_3.mid,{CPM}\midis/Schubert/schubert_D850_3.mid,training
S_1544,435,Schubert,CPM_Piano_Sonata_in_D_major_D_850_Opus_53_4,CPM,subset_S\Schubert\435_CPM_Piano_Sonata_in_D_major_D_850_Opus_53_4\S_1544_performance.wav,{CPM}\midis/Schubert/schubert_D850_4.mid,{CPM}\midis/Schubert/schubert_D850_4.mid,training
S_1545,447,Schubert,CPM_Fantasia_C_major_Wanderer_D_760_Opus_15_1,CPM,subset_S\Schubert\447_CPM_Fantasia_C_major_Wanderer_D_760_Opus_15_1\S_1545_performance.wav,{CPM}\midis/Schubert/schub_d760_1.mid,{CPM}\midis/Schubert/schub_d760_1.mid,training
